"ID","Name","GN"
"C0028043","Nicotine Dependence","13"
"C0037116","Silicosis","7"
"C0040332","Tobacco Dependence","13"
"C0040336","Tobacco Use Disorder","13"
"C0153619","Malignant neoplasm of ureter","1"
"C0273115","Lung Injury","20"
"C0376384","Nicotine Use Disorder","13"
"C0700501","Congenital nystagmus","2"
"C0813142","Circadian Rhythm Disorders","3"
"C0887800","Psychogenic Inversion of Circadian Rhythm","3"
"C0971858","Arthritis, Collagen-Induced","39"
"C0993582","Arthritis, Experimental","39"
"C2350344","Chronic Lung Injury","20"
"C2931037","Pancreatic cancer, adult","1"
"C0263628","Tumoral calcinosis","40"
"C1859878","Alopecia-Mental Retardation Syndrome 1","1"
"C2931280","Perniola Krajewska Carnevale syndrome","2"
"C0030567","Parkinson Disease","104"
"C0040997","Trigeminal Neuralgia","12"
"C0393786","Trigeminal Neuralgia, Idiopathic","12"
"C0393787","Secondary Trigeminal Neuralgia","12"
"C0334634","Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse","16"
"C0751958","Lymphoma, Lymphocytic, Intermediate","11"
"C2675459","Adenylate Kinase Deficiency, Hemolytic Anemia Due To","1"
"C0085110","Severe Combined Immunodeficiency","6"
"C0242583","Bare Lymphocyte Syndrome","6"
"C0272167","Reticular dysgenesis","1"
"C1282908","De Vaal's syndrome","1"
"C0006868","Cannabis Abuse","9"
"C0007112","Adenocarcinoma of prostate","20"
"C0007114","Malignant neoplasm of skin","60"
"C0007131","Non-Small Cell Lung Carcinoma","124"
"C0007137","Squamous cell carcinoma","120"
"C0018553","Hamartoma Syndrome, Multiple","8"
"C0018614","Hashish Abuse","9"
"C0023487","Acute Promyelocytic Leukemia","40"
"C0024809","Marijuana Abuse","31"
"C0025286","Meningioma","16"
"C0029463","Osteosarcoma","39"
"C0029925","Ovarian Carcinoma","35"
"C0032580","Adenomatous Polyposis Coli","16"
"C0079772","T-Cell Lymphoma","13"
"C0085261","Proteus Syndrome","2"
"C0151779","Cutaneous Melanoma","39"
"C0205834","Meningiomas, Multiple","17"
"C0206644","Histiocytoma, Benign Fibrous","1"
"C0259785","Malignant Meningioma","12"
"C0281784","Benign Meningioma","12"
"C0334605","Meningothelial meningioma","12"
"C0334606","Fibrous Meningioma","12"
"C0334607","Psammomatous Meningioma","12"
"C0334608","Angiomatous Meningioma","12"
"C0334609","Hemangioblastic Meningioma","12"
"C0334610","Hemangiopericytic Meningioma","12"
"C0334611","Transitional Meningioma","12"
"C0346153","Breast Cancer, Familial","35"
"C0347515","Spinal Meningioma","12"
"C0349604","Intracranial Meningioma","12"
"C0428791","Aortic valve calcification","6"
"C0431121","Clear Cell Meningioma","12"
"C0457190","Xanthomatous Meningioma","12"
"C0496920","Neoplasm of uncertain or unknown behavior of ovary","34"
"C0496956","Neoplasm of uncertain or unknown behavior of breast","43"
"C0751303","Cerebral Convexity Meningioma","12"
"C0751304","Parasagittal Meningioma","12"
"C0858252","Breast adenocarcinoma","43"
"C0919267","ovarian neoplasm","121"
"C1140680","Malignant neoplasm of ovary","133"
"C1153706","Endometrial adenocarcinoma","4"
"C1168401","Squamous cell carcinoma of the head and neck","41"
"C1334261","Intraorbital Meningioma","12"
"C1334271","Intraventricular Meningioma","12"
"C1335107","Olfactory Groove Meningioma","12"
"C1384406","Secretory meningioma","12"
"C1384408","Microcystic meningioma","12"
"C1527197","Angioblastic Meningioma","12"
"C1565950","Posterior Fossa Meningioma","12"
"C1565951","Sphenoid Wing Meningioma","12"
"C1861906","Breast Cancer, Familial Male","9"
"C1866398","Proteus-Like Syndrome (disorder)","2"
"C1867610","Macrocephaly mesodermal hamartoma spectrum","1"
"C2676500","COWDEN-LIKE SYNDROME (disorder)","5"
"C2713442","Polyposis, Adenomatous Intestinal","16"
"C2713443","Familial Intestinal Polyposis","16"
"C3163622","Papillary Meningioma","12"
"C3554519","COWDEN SYNDROME 6","1"
"C0235974","Pancreatic carcinoma","16"
"C0271694","Familial partial lipodystrophy","8"
"C0347284","Benign tumor of pancreas","13"
"C1720859","Familial Partial Lipodystrophy, Type 1","8"
"C1720860","Familial Partial Lipodystrophy, Type 2","8"
"C1720861","Familial Partial Lipodystrophy, Type 3","8"
"C2931822","Nasopharyngeal carcinoma","19"
"C3278384","HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY","1"
"C0023176","Lead Poisoning","5"
"C0268328","Porphobilinogen synthase deficiency","1"
"C0751859","Lead Poisoning, Nervous System","1"
"C0221018","Hereditary sideroblastic anemia","1"
"C2677889","Protoporphyria, Erythropoietic, X-Linked Dominant","1"
"C0004509","Azoospermia","4"
"C0013502","Echinococcosis","3"
"C0017662","Glomerulonephritis, Membranoproliferative","5"
"C0017665","Membranous glomerulonephritis","7"
"C0019061","Hemolytic-Uremic Syndrome","7"
"C0025290","Aseptic Meningitis","2"
"C0027697","Nephritis","8"
"C0027707","Nephritis, Interstitial","10"
"C0030305","Pancreatitis","27"
"C0035457","Rhinitis, Allergic, Perennial","1"
"C0036830","Serum Sickness","1"
"C0041349","Nephritis, Tubulointerstitial","10"
"C0042109","Urticaria","16"
"C0042164","Uveitis","9"
"C0086445","Idiopathic Membranous Glomerulonephritis","7"
"C0162557","Liver Failure, Acute","22"
"C0239981","Hypoalbuminemia","3"
"C0268742","Membranoproliferative Glomerulonephritis, Type I","6"
"C0268743","Membranoproliferative Glomerulonephritis, Type II","6"
"C0342185","Hyperthyroxinemia, Familial Dysalbuminemic","1"
"C1704378","Heymann Nephritis","7"
"C1720821","Membranoproliferative Glomerulonephritis, Type III","6"
"C0162309","Adrenoleukodystrophy","6"
"C1527231","Adrenomyeloneuropathy","6"
"C1845408","Contiguous Abcd1-Dxs1375e Deletion Syndrome","2"
"C0022336","Creutzfeldt-Jakob disease","10"
"C0376329","New Variant Creutzfeldt-Jakob Disease","10"
"C0751254","Creutzfeldt-Jakob Disease, Familial","10"
"C0007172","Heart Rupture, Traumatic","3"
"C0086543","Cataract","148"
"C0339289","Injury of cornea","1"
"C0524524","Pseudoaphakia","21"
"C1855052","MICROPHTHALMIA, ISOLATED 1","7"
"C3554524","MICROPHTHALMIA, ISOLATED 8","1"
"C0036349","Paranoid Schizophrenia","17"
"C0037231","Sjogren-Larsson Syndrome","1"
"C0272066","Glycogen Storage Disease XII","1"
"C0016751","Hereditary fructose intolerance syndrome","1"
"C0241910","Hepatitis, Autoimmune","17"
"C0476089","Endometrial Carcinoma","69"
"C0035412","Rhabdomyosarcoma","15"
"C0079744","Diffuse Large B-Cell Lymphoma","50"
"C0085269","Plasma Cell Granuloma, Pulmonary","2"
"C0153633","Malignant neoplasm of brain","44"
"C0206180","Ki-1+ Anaplastic Large Cell Lymphoma","4"
"C0238463","Papillary thyroid carcinoma","36"
"C0278601","Inflammatory Breast Carcinoma","1"
"C0334121","Inflammatory Myofibroblastic Tumor","6"
"C0496899","Benign neoplasm of brain, unspecified","33"
"C0750974","Brain Tumor, Primary","33"
"C0750977","Recurrent Brain Neoplasm","33"
"C0750979","Primary malignant neoplasm of brain","33"
"C1332079","Anaplastic Large Cell Lymphoma, ALK-Positive","1"
"C1333294","ALK positive large B-cell lymphoma","1"
"C1335177","Ovarian Serous Adenocarcinoma","23"
"C2931189","Neural crest tumor","7"
"C0009319","Colitis","24"
"C0016659","Fractures, Closed","2"
"C0205646","Adenoma, Basal Cell","31"
"C0205647","Follicular adenoma","31"
"C0205648","Adenoma, Microcystic","31"
"C0205649","Adenoma, Monomorphic","31"
"C0205650","Papillary adenoma","31"
"C0205651","Adenoma, Trabecular","31"
"C0406537","Morbilliform Drug Reaction","18"
"C0524598","Fractures, Occult","2"
"C0020758","Congenital ichthyosis","9"
"C0022596","Palmoplantar Keratosis","41"
"C0079154","Congenital Nonbullous Ichthyosiform Erythroderma","11"
"C0239849","Harlequin Fetus","9"
"C0432330","Erythrokeratoderma","41"
"C1855789","Self-Healing Collodion Baby","3"
"C1855792","ICHTHYOSIFORM ERYTHRODERMA, CONGENITAL, NONBULLOUS, 1","2"
"C3536797","Ichthyosis Congenita II","9"
"C3543867","Collodion Fetus","9"
"C3888093","ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 2","1"
"C0002382","Alveolar Bone Loss","2"
"C0018843","Heat Stroke","13"
"C0020630","Hypophosphatasia","2"
"C0029453","Osteopenia","14"
"C0220743","Childhood hypophosphatasia (disorder)","1"
"C0268412","Infantile hypophosphatasia","1"
"C0268413","Adult hypophosphatasia (disorder)","1"
"C1840322","ODONTOHYPOPHOSPHATASIA (disorder)","1"
"C2673477","Hypophosphatasia, Perinatal Lethal","1"
"C0152427","Polydactyly","121"
"C1876203","Frontonasal dysplasia","4"
"C0002452","Amelogenesis Imperfecta","30"
"C0399367","Amelogenesis imperfecta local hypoplastic form","4"
"C4225394","AMELOGENESIS IMPERFECTA, TYPE IF","1"
"C0007138","Carcinoma, Transitional Cell","32"
"C0399372","Amelogenesis Imperfecta hypomaturation type","4"
"C1845052","AMELOGENESIS IMPERFECTA, HYPOPLASTIC/HYPOMATURATION, X-LINKED 1","1"
"C1845053","Amelogenesis Imperfecta, Hypomaturation Type, with Snow-Capped Teeth","1"
"C0268123","Muscle AMP deaminase deficiency","2"
"C2931781","Adenosine monophosphate deaminase deficiency","2"
"C3714933","MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY","1"
"C0266470","Cerebellar Hypoplasia","58"
"C3810295","SPASTIC PARAPLEGIA 63, AUTOSOMAL RECESSIVE","1"
"C4014354","PONTOCEREBELLAR HYPOPLASIA, TYPE 9","1"
"C2752073","Erythrocyte Amp Deaminase Deficiency","1"
"C0410204","Myopathy, Centronuclear, Autosomal Recessive","3"
"C0268560","Hyperglycinemia, Transient Neonatal","2"
"C0268561","Hyperglycinemia, Nonketotic, Type I","3"
"C0268562","Hyperglycinemia, Nonketotic, Type II","3"
"C0751747","Hyperglycinemia, Nonketotic, Type III","3"
"C0751748","Nonketotic Hyperglycinemia","3"
"C0002736","Amyotrophic Lateral Sclerosis","50"
"C2678468","Amyotrophic Lateral Sclerosis 9","1"
"C0018923","Hemangiosarcoma","18"
"C0037889","Hereditary spherocytosis","8"
"C0221409","Anemia, hereditary spherocytic hemolytic","5"
"C2674218","SPHEROCYTOSIS, TYPE 1 (disorder)","1"
"C4304505","8p11.2 deletion syndrome","1"
"C0023976","Long QT Syndrome","20"
"C0035828","Romano-Ward Syndrome","14"
"C1142166","Brugada Syndrome (disorder)","25"
"C1631597","VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)","7"
"C1833154","Long Qt Syndrome 4","1"
"C1970119","CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED","1"
"C0033300","Progeria","5"
"C0038220","Status Epilepticus","67"
"C0178417","Anhedonia","24"
"C0270823","Petit mal status","67"
"C0311335","Grand Mal Status Epilepticus","67"
"C0393734","Complex Partial Status Epilepticus","67"
"C0751522","Status Epilepticus, Subclinical","67"
"C0751523","Non-Convulsive Status Epilepticus","67"
"C0751524","Simple Partial Status Epilepticus","67"
"C3809672","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 37","1"
"C0149821","ACUTE ALCOHOL WITHDRAWAL","2"
"C1834846","Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 1","4"
"C1836460","Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2","1"
"C1859317","Cataract and cardiomyopathy","3"
"C3809443","MITOCHONDRIAL DNA DEPLETION SYNDROME 12B (CARDIOMYOPATHIC TYPE), AUTOSOMAL RECESSIVE","1"
"C4310676","MITOCHONDRIAL DNA DEPLETION SYNDROME 12A (CARDIOMYOPATHIC TYPE), AUTOSOMAL DOMINANT","1"
"C0024232","Lymphatic Metastasis","15"
"C0024141","Lupus Erythematosus, Systemic","60"
"C0242380","Libman-Sacks Disease","57"
"C0036202","Sarcoidosis","8"
"C0035305","Retinal Detachment","9"
"C0339546","Retinal Pigment Epithelial Detachment","9"
"C0002886","Anemia, Macrocytic","1"
"C0004991","Benign neoplasm of colon","4"
"C0007113","Rectal Carcinoma","7"
"C0017097","Gardner Syndrome","1"
"C0023518","Leukocytosis","6"
"C0025149","Medulloblastoma","50"
"C0025500","Mesothelioma","39"
"C0079218","Fibromatosis, Aggressive","3"
"C0151857","Pleocytosis","6"
"C0153943","Benign neoplasm of stomach","17"
"C0154060","Carcinoma in situ of stomach","17"
"C0205833","Medullomyoblastoma","43"
"C0206624","Hepatoblastoma","10"
"C0206646","Fibromatosis, Abdominal","1"
"C0206677","Adenomatous Polyps","2"
"C0265325","Turcot syndrome (disorder)","5"
"C0278510","Childhood Medulloblastoma","43"
"C0278876","Adult Medulloblastoma","43"
"C0348374","Malignant Central Nervous System Neoplasm","2"
"C0496905","Neoplasm of uncertain or unknown behavior of stomach","17"
"C0685938","Malignant neoplasm of gastrointestinal tract","4"
"C0699790","Colon Carcinoma","18"
"C0699791","Stomach Carcinoma","21"
"C0751291","Desmoplastic Medulloblastoma","43"
"C1275668","Melanotic medulloblastoma","43"
"C1333990","Hereditary Nonpolyposis Colorectal Cancer","29"
"C1334970","Medulloblastoma with extensive nodularity","3"
"C1851124","Desmoid disease, hereditary","1"
"C1859309","Syndactyly Cenani Lenz type","2"
"C2673218","BRAIN TUMOR-POLYPOSIS SYNDROME 2 (disorder)","1"
"C2674616","FAMILIAL ADENOMATOUS POLYPOSIS, ATTENUATED (disorder)","1"
"C2675440","Desmoid Tumor Caused By Somatic Mutation","1"
"C3150911","GASTRIC CANCER, INTESTINAL","6"
"C0006840","Candidiasis","1"
"C0085859","Polyglandular Type I Autoimmune Syndrome","1"
"C0085860","Autoimmune Syndrome Type II, Polyglandular","1"
"C1535942","Polyglandular Type III Autoimmune Syndrome","1"
"C1855868","Polyglandular Deficiency Syndrome, Persian-Jewish Type","1"
"C1855869","Autoimmune Polyendocrinopathy Syndrome, Type I, Autosomal Dominant","1"
"C2749602","AUTOIMMUNE POLYENDOCRINOPATHY SYNDROME, TYPE I, WITH REVERSIBLE METAPHYSEAL DYSPLASIA","1"
"C3494489","Autoimmune polyendocrinopathy syndrome, type 1","1"
"C0023418","leukemia","52"
"C0023434","Chronic Lymphocytic Leukemia","49"
"C0242647","Mucosa-Associated Lymphoid Tissue Lymphoma","4"
"C0549463","X-Linked Lymphoproliferative Disorder","4"
"C1845076","Lymphoproliferative Syndrome, X-Linked, 2","1"
"C1862939","AMYOTROPHIC LATERAL SCLEROSIS 1","46"
"C1862941","Amyotrophic Lateral Sclerosis, Sporadic","46"
"C0007873","Uterine Cervical Neoplasm","29"
"C0023462","Acute Megakaryocytic Leukemias","3"
"C0023493","Adult T-Cell Lymphoma/Leukemia","31"
"C0262584","Carcinoma, Small Cell","9"
"C4048328","cervical cancer","28"
"C0004943","Behcet Syndrome","20"
"C0268389","Amyloidosis, familial visceral","4"
"C1848533","Ataxia with vitamin E deficiency","3"
"C2362324","Pediatric Obesity","4"
"C3889979","Periodic Fever Syndrome","30"
"C4317171","Adolescent Obesity","4"
"C0010068","Coronary heart disease","23"
"C0342881","Familial hypercholesterolemia - homozygous","6"
"C1704299","Hypobetalipoproteinemia, Familial, Apolipoprotein B","1"
"C1862596","Familial hypobetalipoproteinemia","1"
"C3888316","Hypercholesterolemia, familial, due to ligand-defective apolipoprotein B","1"
"C0023817","Hyperlipoproteinemia Type I","2"
"C0268199","Familial apolipoprotein C-II deficiency","1"
"C1720779","Apolipoprotein C-II Deficiency (disorder)","2"
"C0342883","Cholesteryl Ester Transfer Protein Deficiency","2"
"C3151467","Apolipoprotein C-III Deficiency","1"
"C0751733","Degenerative Diseases, Spinal Cord","37"
"C0003850","Arteriosclerosis","5"
"C0007282","Carotid Stenosis","1"
"C0011206","Delirium","10"
"C0020479","Hyperlipoproteinemia Type III","2"
"C0025427","Mercury Poisoning","1"
"C0026769","Multiple Sclerosis","43"
"C0030246","Pustulosis of Palms and Soles","55"
"C0033860","Psoriasis","55"
"C0036489","Sea-Blue Histiocyte Syndrome","1"
"C0085220","Cerebral Amyloid Angiopathy","2"
"C0338582","Sporadic Cerebral Amyloid Angiopathy","2"
"C0340569","Internal Carotid Artery Stenosis","1"
"C0393664","Multiple Sclerosis, Acute Relapsing","1"
"C0751324","Multiple Sclerosis, Acute Fulminating","43"
"C0751635","Common Carotid Artery Stenosis","1"
"C0751636","External Carotid Artery Stenosis","1"
"C0751967","Multiple Sclerosis, Relapsing-Remitting","1"
"C1847200","ALZHEIMER DISEASE 4","2"
"C1862556","Apolipoprotein E, Deficiency or Defect of","1"
"C1862557","Dysbetalipoproteinemia due to Defect in Apolipoprotein E-d","1"
"C1862558","Familial Hyperbeta- and Prebetalipoproteinemia","1"
"C1862560","Hyperlipemia with Familial Hypercholesterolemic Xanthomatosis","1"
"C1862561","Broad-Betalipoproteinemia","1"
"C1862562","Floating-Betalipoproteinemia","1"
"C1863051","ALZHEIMER DISEASE 2","1"
"C1864205","Macular Degeneration, Age-Related, 1","5"
"C2673196","LIPOPROTEIN GLOMERULOPATHY","1"
"C0002622","Amnesia","17"
"C0016667","Fragile X Syndrome","3"
"C0231341","Premature aging syndrome","4"
"C0233750","Hysterical amnesia","17"
"C0233796","Temporary Amnesia","17"
"C0236795","Dissociative Amnesia","17"
"C0262497","Global Amnesia","17"
"C0338630","Senile Paranoid Dementia","8"
"C0338656","Impaired cognition","1"
"C0497327","Dementia","8"
"C0600467","Neurogenic Inflammation","12"
"C0750906","Tactile Amnesia","17"
"C0750907","Amnestic State","17"
"C0751071","Familial Dementia","8"
"C0751156","FRAXA Syndrome","3"
"C0751157","FRAXE Syndrome","3"
"C1270972","Mild cognitive disorder","1"
"C1541844","PRESENILE AND SENILE DEMENTIA","2"
"C1863052","ALZHEIMER DISEASE, FAMILIAL, 1","2"
"C1863053","Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy","2"
"C2751494","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ARCTIC VARIANT","1"
"C2751536","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED","1"
"C2931672","Cerebral hemorrhage with amyloidosis, hereditary, Dutch type","1"
"C3549448","ALZHEIMER DISEASE, PROTECTION AGAINST","2"
"C3888307","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, FLEMISH VARIANT","1"
"C3888308","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ITALIAN VARIANT","1"
"C3888309","CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, IOWA VARIANT","1"
"C0268120","Adenine phosphoribosyltransferase deficiency","1"
"C0451641","Urolithiasis","2"
"C3665382","2,8-Dihydroxyadenine Urolithiasis","1"
"C0520477","Prostatic Adenoma","3"
"C1334615","Malignant Phyllodes Tumor of Prostate","1"
"C1704272","Benign Prostatic Hyperplasia","3"
"C1739363","Prostatic Hypertrophy","3"
"C2937421","Prostatic Hyperplasia","3"
"C0002897","Anemia, Splenic","1"
"C0020532","Hypersplenism","1"
"C0024305","Lymphoma, Non-Hodgkin","32"
"C0024535","Malaria, Falciparum","3"
"C0026896","Myasthenia Gravis","6"
"C0032963","Pregnancy Complications, Cardiovascular","4"
"C0042170","Uveomeningoencephalitic Syndrome","3"
"C0079773","Lymphoma, T-Cell, Cutaneous","22"
"C0234297","Taste Disorder, Primary","2"
"C0234298","Taste Disorder, Primary, Sweet","2"
"C0234299","Taste Disorder, Primary, Salt","2"
"C0234300","Taste Disorder, Primary, Bitter","2"
"C0234302","Taste Disorder, Anterior Tongue","2"
"C0234303","Taste Disorder, Secondary","2"
"C0234304","Taste Disorder, Secondary, Sweet","2"
"C0234305","Taste Disorder, Secondary, Salt","2"
"C0234306","Taste Disorder, Secondary, Bitter","2"
"C0234319","Taste Disorder, Posterior Tongue","2"
"C0376407","Granulomatous Slack Skin","21"
"C0400966","Non-alcoholic Fatty Liver Disease","41"
"C0751339","Myasthenia Gravis, Generalized","6"
"C0751340","Myasthenia Gravis, Ocular","6"
"C1328840","Autoimmune Lymphoproliferative Syndrome","6"
"C1846545","Autoimmune Lymphoproliferative Syndrome Type 2B","4"
"C1866119","Autoimmune Lymphoproliferative Syndrome, Type IA","2"
