"gene","ID","Name"
"RPL3","C0205697","Carcinoma, Spindle-Cell"
"RPL6","C0205697","Carcinoma, Spindle-Cell"
"RPS14","C0205697","Carcinoma, Spindle-Cell"
"S100A6","C0205697","Carcinoma, Spindle-Cell"
"SCD","C0205697","Carcinoma, Spindle-Cell"
"SELENOP","C0205697","Carcinoma, Spindle-Cell"
"SRSF2","C0205697","Carcinoma, Spindle-Cell"
"SGK1","C0205697","Carcinoma, Spindle-Cell"
"SLC12A2","C0205697","Carcinoma, Spindle-Cell"
"SNCG","C0205697","Carcinoma, Spindle-Cell"
"SNRPD3","C0205697","Carcinoma, Spindle-Cell"
"SOD2","C0205697","Carcinoma, Spindle-Cell"
"SOX9","C0205697","Carcinoma, Spindle-Cell"
"STAT3","C0205697","Carcinoma, Spindle-Cell"
"STAT5A","C0205697","Carcinoma, Spindle-Cell"
"PRDX2","C0205697","Carcinoma, Spindle-Cell"
"TF","C0205697","Carcinoma, Spindle-Cell"
"TGFB1","C0205697","Carcinoma, Spindle-Cell"
"TGFBR2","C0205697","Carcinoma, Spindle-Cell"
"THRSP","C0205697","Carcinoma, Spindle-Cell"
"TKT","C0205697","Carcinoma, Spindle-Cell"
"TLE4","C0205697","Carcinoma, Spindle-Cell"
"TLR4","C0205697","Carcinoma, Spindle-Cell"
"TP53","C0205697","Carcinoma, Spindle-Cell"
"TPM3","C0205697","Carcinoma, Spindle-Cell"
"TRPS1","C0205697","Carcinoma, Spindle-Cell"
"TSHR","C0205697","Carcinoma, Spindle-Cell"
"UBE2I","C0205697","Carcinoma, Spindle-Cell"
"UCP2","C0205697","Carcinoma, Spindle-Cell"
"VHL","C0205697","Carcinoma, Spindle-Cell"
"EZR","C0205697","Carcinoma, Spindle-Cell"
"XDH","C0205697","Carcinoma, Spindle-Cell"
"YWHAZ","C0205697","Carcinoma, Spindle-Cell"
"CASK","C0205697","Carcinoma, Spindle-Cell"
"TP63","C0205697","Carcinoma, Spindle-Cell"
"VAMP8","C0205697","Carcinoma, Spindle-Cell"
"URI1","C0205697","Carcinoma, Spindle-Cell"
"LIN7A","C0205697","Carcinoma, Spindle-Cell"
"TSC22D1","C0205697","Carcinoma, Spindle-Cell"
"MPZL1","C0205697","Carcinoma, Spindle-Cell"
"TP53I3","C0205697","Carcinoma, Spindle-Cell"
"GDA","C0205697","Carcinoma, Spindle-Cell"
"MRC2","C0205697","Carcinoma, Spindle-Cell"
"BASP1","C0205697","Carcinoma, Spindle-Cell"
"MERTK","C0205697","Carcinoma, Spindle-Cell"
"SPINT2","C0205697","Carcinoma, Spindle-Cell"
"PLK2","C0205697","Carcinoma, Spindle-Cell"
"CORO1A","C0205697","Carcinoma, Spindle-Cell"
"PADI4","C0205697","Carcinoma, Spindle-Cell"
"LY96","C0205697","Carcinoma, Spindle-Cell"
"NSMF","C0205697","Carcinoma, Spindle-Cell"
"G0S2","C0205697","Carcinoma, Spindle-Cell"
"ANGPTL4","C0205697","Carcinoma, Spindle-Cell"
"LSR","C0205697","Carcinoma, Spindle-Cell"
"ACKR3","C0205697","Carcinoma, Spindle-Cell"
"KRT71","C0205697","Carcinoma, Spindle-Cell"
"TMEM37","C0205697","Carcinoma, Spindle-Cell"
"TUBB2B","C0205697","Carcinoma, Spindle-Cell"
"GLYCAM1","C0205697","Carcinoma, Spindle-Cell"
"A2M","C0206669","Hepatocellular Adenoma"
"CDKN1B","C0206669","Hepatocellular Adenoma"
"CTNNB1","C0206669","Hepatocellular Adenoma"
"HRAS","C0206669","Hepatocellular Adenoma"
"PTEN","C0206669","Hepatocellular Adenoma"
"HNF1A","C0206669","Hepatocellular Adenoma"
"UBE2E2","C0206669","Hepatocellular Adenoma"
"NR1I3","C0206669","Hepatocellular Adenoma"
"TMEM70","C0206669","Hepatocellular Adenoma"
"ACACA","C0235527","Heart Failure, Right-Sided"
"ACLY","C0235527","Heart Failure, Right-Sided"
"ADRA2C","C0235527","Heart Failure, Right-Sided"
"ADRB1","C0235527","Heart Failure, Right-Sided"
"ADRB3","C0235527","Heart Failure, Right-Sided"
"GRK2","C0235527","Heart Failure, Right-Sided"
"AGT","C0235527","Heart Failure, Right-Sided"
"AGTR1","C0235527","Heart Failure, Right-Sided"
"ALB","C0235527","Heart Failure, Right-Sided"
"APCS","C0235527","Heart Failure, Right-Sided"
"APOC1","C0235527","Heart Failure, Right-Sided"
"ATP1A3","C0235527","Heart Failure, Right-Sided"
"ATP2A1","C0235527","Heart Failure, Right-Sided"
"ATP2A2","C0235527","Heart Failure, Right-Sided"
"AVP","C0235527","Heart Failure, Right-Sided"
"AVPR2","C0235527","Heart Failure, Right-Sided"
"CAT","C0235527","Heart Failure, Right-Sided"
"CIDEA","C0235527","Heart Failure, Right-Sided"
"CRP","C0235527","Heart Failure, Right-Sided"
"CS","C0235527","Heart Failure, Right-Sided"
"CSF2","C0235527","Heart Failure, Right-Sided"
"CSF3","C0235527","Heart Failure, Right-Sided"
"CTGF","C0235527","Heart Failure, Right-Sided"
"CYBB","C0235527","Heart Failure, Right-Sided"
"ACE","C0235527","Heart Failure, Right-Sided"
"CFD","C0235527","Heart Failure, Right-Sided"
"EDN1","C0235527","Heart Failure, Right-Sided"
"EDNRA","C0235527","Heart Failure, Right-Sided"
"EDNRB","C0235527","Heart Failure, Right-Sided"
"EPHX2","C0235527","Heart Failure, Right-Sided"
"FASN","C0235527","Heart Failure, Right-Sided"
"GATM","C0235527","Heart Failure, Right-Sided"
"GCG","C0235527","Heart Failure, Right-Sided"
"MSTN","C0235527","Heart Failure, Right-Sided"
"GPX4","C0235527","Heart Failure, Right-Sided"
"CXCL2","C0235527","Heart Failure, Right-Sided"
"GSK3B","C0235527","Heart Failure, Right-Sided"
"NRG1","C0235527","Heart Failure, Right-Sided"
"HIF1A","C0235527","Heart Failure, Right-Sided"
"HMOX1","C0235527","Heart Failure, Right-Sided"
"HSPB1","C0235527","Heart Failure, Right-Sided"
"HTR2B","C0235527","Heart Failure, Right-Sided"
"IFNG","C0235527","Heart Failure, Right-Sided"
"IL1B","C0235527","Heart Failure, Right-Sided"
"IL6","C0235527","Heart Failure, Right-Sided"
"INS","C0235527","Heart Failure, Right-Sided"
"ITGB1","C0235527","Heart Failure, Right-Sided"
"NR3C2","C0235527","Heart Failure, Right-Sided"
"NFE2L2","C0235527","Heart Failure, Right-Sided"
"NOS2","C0235527","Heart Failure, Right-Sided"
"NOS3","C0235527","Heart Failure, Right-Sided"
"NPPA","C0235527","Heart Failure, Right-Sided"
"NPPB","C0235527","Heart Failure, Right-Sided"
"NPR1","C0235527","Heart Failure, Right-Sided"
"OLR1","C0235527","Heart Failure, Right-Sided"
"PEBP1","C0235527","Heart Failure, Right-Sided"
"SERPINE1","C0235527","Heart Failure, Right-Sided"
"PCK1","C0235527","Heart Failure, Right-Sided"
"PDPK1","C0235527","Heart Failure, Right-Sided"
"PIK3CG","C0235527","Heart Failure, Right-Sided"
"PLAT","C0235527","Heart Failure, Right-Sided"
"POMC","C0235527","Heart Failure, Right-Sided"
"PON1","C0235527","Heart Failure, Right-Sided"
"PPARG","C0235527","Heart Failure, Right-Sided"
"PPP1R1A","C0235527","Heart Failure, Right-Sided"
"PRKAR2B","C0235527","Heart Failure, Right-Sided"
"MAP2K7","C0235527","Heart Failure, Right-Sided"
"PRL","C0235527","Heart Failure, Right-Sided"
"PTH","C0235527","Heart Failure, Right-Sided"
"PTGS1","C0235527","Heart Failure, Right-Sided"
"PTGS2","C0235527","Heart Failure, Right-Sided"
"RAC1","C0235527","Heart Failure, Right-Sided"
"RBP4","C0235527","Heart Failure, Right-Sided"
"REN","C0235527","Heart Failure, Right-Sided"
"SLC9A1","C0235527","Heart Failure, Right-Sided"
"SOD1","C0235527","Heart Failure, Right-Sided"
"SOD2","C0235527","Heart Failure, Right-Sided"
"SOD3","C0235527","Heart Failure, Right-Sided"
"TNF","C0235527","Heart Failure, Right-Sided"
"TNFRSF1A","C0235527","Heart Failure, Right-Sided"
"TNNT2","C0235527","Heart Failure, Right-Sided"
"UCP1","C0235527","Heart Failure, Right-Sided"
"VEGFA","C0235527","Heart Failure, Right-Sided"
"VWF","C0235527","Heart Failure, Right-Sided"
"XDH","C0235527","Heart Failure, Right-Sided"
"NRIP1","C0235527","Heart Failure, Right-Sided"
"ADIPOQ","C0235527","Heart Failure, Right-Sided"
"GDF15","C0235527","Heart Failure, Right-Sided"
"FBLN5","C0235527","Heart Failure, Right-Sided"
"PPARGC1A","C0235527","Heart Failure, Right-Sided"
"SIRT1","C0235527","Heart Failure, Right-Sided"
"NOX1","C0235527","Heart Failure, Right-Sided"
"NOX4","C0235527","Heart Failure, Right-Sided"
"GHRL","C0235527","Heart Failure, Right-Sided"
"RETN","C0235527","Heart Failure, Right-Sided"
"ELOVL6","C0235527","Heart Failure, Right-Sided"
"KAT8","C0235527","Heart Failure, Right-Sided"
"UCN2","C0235527","Heart Failure, Right-Sided"
"AKT2","C0235974","Pancreatic carcinoma"
"APC","C0235974","Pancreatic carcinoma"
"BRCA1","C0235974","Pancreatic carcinoma"
"BRAF","C0235974","Pancreatic carcinoma"
"BRCA2","C0235974","Pancreatic carcinoma"
"CDKN2A","C0235974","Pancreatic carcinoma"
"EP300","C0235974","Pancreatic carcinoma"
"KRAS","C0235974","Pancreatic carcinoma"
"SMAD4","C0235974","Pancreatic carcinoma"
"RBBP8","C0235974","Pancreatic carcinoma"
"MAP2K4","C0235974","Pancreatic carcinoma"
"SOD2","C0235974","Pancreatic carcinoma"
"STK11","C0235974","Pancreatic carcinoma"
"TP53","C0235974","Pancreatic carcinoma"
"RNF43","C0235974","Pancreatic carcinoma"
"TCHP","C0235974","Pancreatic carcinoma"
"ADM","C0243026","Sepsis"
"ADORA2A","C0243026","Sepsis"
"ADORA2B","C0243026","Sepsis"
"ANGPT1","C0243026","Sepsis"
"CASP3","C0243026","Sepsis"
"CSF3","C0243026","Sepsis"
"HMGB1","C0243026","Sepsis"
"IFNA2","C0243026","Sepsis"
"IFNG","C0243026","Sepsis"
"CXCR2","C0243026","Sepsis"
"IL10","C0243026","Sepsis"
"LBP","C0243026","Sepsis"
"LTA","C0243026","Sepsis"
"MIF","C0243026","Sepsis"
"MMP9","C0243026","Sepsis"
"NOS2","C0243026","Sepsis"
"NOS3","C0243026","Sepsis"
"MAPK1","C0243026","Sepsis"
"MAPK3","C0243026","Sepsis"
"PROC","C0243026","Sepsis"
"TGFB1","C0243026","Sepsis"
"TGFBI","C0243026","Sepsis"
"TLR4","C0243026","Sepsis"
"TNF","C0243026","Sepsis"
"ACTA2","C0269102","Endometrioma"
"AKR1B1","C0269102","Endometrioma"
"AREG","C0269102","Endometrioma"
"ARNT","C0269102","Endometrioma"
"BMP7","C0269102","Endometrioma"
"KLF9","C0269102","Endometrioma"
"C1R","C0269102","Endometrioma"
"CNR1","C0269102","Endometrioma"
"CPM","C0269102","Endometrioma"
"VCAN","C0269102","Endometrioma"
"CYB5A","C0269102","Endometrioma"
"CYP19A1","C0269102","Endometrioma"
"CYP26A1","C0269102","Endometrioma"
"CD55","C0269102","Endometrioma"
"AKR1C1","C0269102","Endometrioma"
"AKR1C2","C0269102","Endometrioma"
"DDX5","C0269102","Endometrioma"
"CFD","C0269102","Endometrioma"
"DIO2","C0269102","Endometrioma"
"HBEGF","C0269102","Endometrioma"
"DUSP1","C0269102","Endometrioma"
"EGFR","C0269102","Endometrioma"
"ELAVL1","C0269102","Endometrioma"
"NR2F6","C0269102","Endometrioma"
"ESR2","C0269102","Endometrioma"
"FBLN1","C0269102","Endometrioma"
"FBN1","C0269102","Endometrioma"
"FKBP5","C0269102","Endometrioma"
"FMO2","C0269102","Endometrioma"
"FOS","C0269102","Endometrioma"
"NR5A1","C0269102","Endometrioma"
"GPX3","C0269102","Endometrioma"
"NR3C1","C0269102","Endometrioma"
"HDAC1","C0269102","Endometrioma"
"HDAC2","C0269102","Endometrioma"
"HLA-DPB1","C0269102","Endometrioma"
"NR4A1","C0269102","Endometrioma"
"HSD17B1","C0269102","Endometrioma"
"HSD17B2","C0269102","Endometrioma"
"TNC","C0269102","Endometrioma"
"IFIT1","C0269102","Endometrioma"
"IFNGR1","C0269102","Endometrioma"
"IGF1","C0269102","Endometrioma"
"IGFBP1","C0269102","Endometrioma"
"IGFBP6","C0269102","Endometrioma"
"RBPJ","C0269102","Endometrioma"
"IHH","C0269102","Endometrioma"
"IL1R1","C0269102","Endometrioma"
"IL7R","C0269102","Endometrioma"
"IL15","C0269102","Endometrioma"
"IMPA2","C0269102","Endometrioma"
"IDO1","C0269102","Endometrioma"
"ITGA2","C0269102","Endometrioma"
"ITGB1","C0269102","Endometrioma"
"ITGB8","C0269102","Endometrioma"
"KRAS","C0269102","Endometrioma"
"LAMB1","C0269102","Endometrioma"
"LTF","C0269102","Endometrioma"
"TACSTD2","C0269102","Endometrioma"
"MAOA","C0269102","Endometrioma"
"MAOB","C0269102","Endometrioma"
"NR3C2","C0269102","Endometrioma"
"NEFM","C0269102","Endometrioma"
"NTRK3","C0269102","Endometrioma"
"PAPPA","C0269102","Endometrioma"
"PAX2","C0269102","Endometrioma"
"ENPP1","C0269102","Endometrioma"
"PGR","C0269102","Endometrioma"
"PLA2G2A","C0269102","Endometrioma"
"MED1","C0269102","Endometrioma"
"PRL","C0269102","Endometrioma"
"PRLR","C0269102","Endometrioma"
"PTGER2","C0269102","Endometrioma"
"PTGER4","C0269102","Endometrioma"
"PTGFR","C0269102","Endometrioma"
"PTGS2","C0269102","Endometrioma"
"RARB","C0269102","Endometrioma"
"RGS4","C0269102","Endometrioma"
"RORB","C0269102","Endometrioma"
"SELENOP","C0269102","Endometrioma"
"SLC1A1","C0269102","Endometrioma"
"SLC20A1","C0269102","Endometrioma"
"SRD5A1","C0269102","Endometrioma"
"SRD5A2","C0269102","Endometrioma"
"SST","C0269102","Endometrioma"
"TAGLN","C0269102","Endometrioma"
"NR2F2","C0269102","Endometrioma"
"TGFB2","C0269102","Endometrioma"
"THRA","C0269102","Endometrioma"
"NR2C1","C0269102","Endometrioma"
"NR2C2","C0269102","Endometrioma"
"TRH","C0269102","Endometrioma"
"SPARCL1","C0269102","Endometrioma"
"STC2","C0269102","Endometrioma"
"AKR1C3","C0269102","Endometrioma"
"NCOA1","C0269102","Endometrioma"
"SUCLG2","C0269102","Endometrioma"
"NRP1","C0269102","Endometrioma"
"CLDN1","C0269102","Endometrioma"
"MTA1","C0269102","Endometrioma"
"SLC16A6","C0269102","Endometrioma"
"CCNE2","C0269102","Endometrioma"
"MTA2","C0269102","Endometrioma"
"MED14","C0269102","Endometrioma"
"COPS2","C0269102","Endometrioma"
"MED17","C0269102","Endometrioma"
"CXCL14","C0269102","Endometrioma"
"NCOR1","C0269102","Endometrioma"
"GREB1","C0269102","Endometrioma"
"HS3ST3B1","C0269102","Endometrioma"
"NR1D2","C0269102","Endometrioma"
"MED16","C0269102","Endometrioma"
"ABCC9","C0269102","Endometrioma"
"UST","C0269102","Endometrioma"
"RASGRP1","C0269102","Endometrioma"
"TOB1","C0269102","Endometrioma"
"PLXNC1","C0269102","Endometrioma"
"ABCC4","C0269102","Endometrioma"
"OLFM4","C0269102","Endometrioma"
"TXNIP","C0269102","Endometrioma"
"CD226","C0269102","Endometrioma"
"BRD8","C0269102","Endometrioma"
"SMPDL3A","C0269102","Endometrioma"
"DEPP1","C0269102","Endometrioma"
"DKK1","C0269102","Endometrioma"
"NCOA6","C0269102","Endometrioma"
"NEDD4L","C0269102","Endometrioma"
"DICER1","C0269102","Endometrioma"
"ITGB3BP","C0269102","Endometrioma"
"SLC7A8","C0269102","Endometrioma"
"LMOD1","C0269102","Endometrioma"
"METTL7A","C0269102","Endometrioma"
"ABI3BP","C0269102","Endometrioma"
"ANKRD1","C0269102","Endometrioma"
"MED4","C0269102","Endometrioma"
"MYLIP","C0269102","Endometrioma"
"SLC40A1","C0269102","Endometrioma"
"HERC5","C0269102","Endometrioma"
"KLF13","C0269102","Endometrioma"
"ERRFI1","C0269102","Endometrioma"
"SULF2","C0269102","Endometrioma"
"ANKH","C0269102","Endometrioma"
"RXFP1","C0269102","Endometrioma"
"NDNF","C0269102","Endometrioma"
"ARHGAP28","C0269102","Endometrioma"
"DCSTAMP","C0269102","Endometrioma"
"SCGB3A1","C0269102","Endometrioma"
"OSR2","C0269102","Endometrioma"
"LRRK2","C0269102","Endometrioma"
"ANO4","C0269102","Endometrioma"
"CNIH3","C0269102","Endometrioma"
"RASL11A","C0269102","Endometrioma"
"FAM180A","C0269102","Endometrioma"
"MIR21","C0269102","Endometrioma"
"CDKN2B-AS1","C0269102","Endometrioma"
"ACVR2A","C0278701","Gastric Adenocarcinoma"
"ATM","C0278701","Gastric Adenocarcinoma"
"AXL","C0278701","Gastric Adenocarcinoma"
"BMPR1A","C0278701","Gastric Adenocarcinoma"
"BMPR1B","C0278701","Gastric Adenocarcinoma"
"BRDT","C0278701","Gastric Adenocarcinoma"
"MAPK14","C0278701","Gastric Adenocarcinoma"
"CTNNB1","C0278701","Gastric Adenocarcinoma"
"EPHA2","C0278701","Gastric Adenocarcinoma"
"EPHA8","C0278701","Gastric Adenocarcinoma"
"EPHB1","C0278701","Gastric Adenocarcinoma"
"EPHB4","C0278701","Gastric Adenocarcinoma"
"ERBB3","C0278701","Gastric Adenocarcinoma"
"ERN1","C0278701","Gastric Adenocarcinoma"
"GRK6","C0278701","Gastric Adenocarcinoma"
"INSR","C0278701","Gastric Adenocarcinoma"
"ITK","C0278701","Gastric Adenocarcinoma"
"JAK3","C0278701","Gastric Adenocarcinoma"
"MARK1","C0278701","Gastric Adenocarcinoma"
"MLH1","C0278701","Gastric Adenocarcinoma"
"MAP3K9","C0278701","Gastric Adenocarcinoma"
"NRAS","C0278701","Gastric Adenocarcinoma"
"NTRK3","C0278701","Gastric Adenocarcinoma"
"PDGFRB","C0278701","Gastric Adenocarcinoma"
"PRKAA2","C0278701","Gastric Adenocarcinoma"
"BRD2","C0278701","Gastric Adenocarcinoma"
"ROS1","C0278701","Gastric Adenocarcinoma"
"RPS6KA3","C0278701","Gastric Adenocarcinoma"
"TGFBR2","C0278701","Gastric Adenocarcinoma"
"TTN","C0278701","Gastric Adenocarcinoma"
"BRD3","C0278701","Gastric Adenocarcinoma"
"TRRAP","C0278701","Gastric Adenocarcinoma"
"DCLK1","C0278701","Gastric Adenocarcinoma"
"TNK2","C0278701","Gastric Adenocarcinoma"
"SPEG","C0278701","Gastric Adenocarcinoma"
"TLK2","C0278701","Gastric Adenocarcinoma"
"PRKD2","C0278701","Gastric Adenocarcinoma"
"MINK1","C0278701","Gastric Adenocarcinoma"
"STK26","C0278701","Gastric Adenocarcinoma"
"TRPM7","C0278701","Gastric Adenocarcinoma"
"TEX14","C0278701","Gastric Adenocarcinoma"
"BRSK1","C0278701","Gastric Adenocarcinoma"
"MLKL","C0278701","Gastric Adenocarcinoma"
"EPHA10","C0278701","Gastric Adenocarcinoma"
"WEE2","C0278701","Gastric Adenocarcinoma"
"AKR1B1","C0476089","Endometrial Carcinoma"
"BIRC5","C0476089","Endometrial Carcinoma"
"ATR","C0476089","Endometrial Carcinoma"
"CDH1","C0476089","Endometrial Carcinoma"
"CDKN1C","C0476089","Endometrial Carcinoma"
"CHD4","C0476089","Endometrial Carcinoma"
"CTNNB1","C0476089","Endometrial Carcinoma"
"CUX1","C0476089","Endometrial Carcinoma"
"CYP11A1","C0476089","Endometrial Carcinoma"
"DCN","C0476089","Endometrial Carcinoma"
"AKR1C1","C0476089","Endometrial Carcinoma"
"EGFR","C0476089","Endometrial Carcinoma"
"EP300","C0476089","Endometrial Carcinoma"
"ESR1","C0476089","Endometrial Carcinoma"
"ESR2","C0476089","Endometrial Carcinoma"
"EZH2","C0476089","Endometrial Carcinoma"
"FGFR2","C0476089","Endometrial Carcinoma"
"FH","C0476089","Endometrial Carcinoma"
"MSH6","C0476089","Endometrial Carcinoma"
"HOXA10","C0476089","Endometrial Carcinoma"
"HOXA11","C0476089","Endometrial Carcinoma"
"HSD17B2","C0476089","Endometrial Carcinoma"
"IGF1R","C0476089","Endometrial Carcinoma"
"CXCL8","C0476089","Endometrial Carcinoma"
"LASP1","C0476089","Endometrial Carcinoma"
"MAX","C0476089","Endometrial Carcinoma"
"MAP3K4","C0476089","Endometrial Carcinoma"
"MLH1","C0476089","Endometrial Carcinoma"
"MSH2","C0476089","Endometrial Carcinoma"
"MSH3","C0476089","Endometrial Carcinoma"
"MTHFR","C0476089","Endometrial Carcinoma"
"MYC","C0476089","Endometrial Carcinoma"
"NFE2L2","C0476089","Endometrial Carcinoma"
"PAWR","C0476089","Endometrial Carcinoma"
"PGR","C0476089","Endometrial Carcinoma"
"PIK3R2","C0476089","Endometrial Carcinoma"
"PMS1","C0476089","Endometrial Carcinoma"
"PMS2","C0476089","Endometrial Carcinoma"
"POLD1","C0476089","Endometrial Carcinoma"
"POLE","C0476089","Endometrial Carcinoma"
"PTEN","C0476089","Endometrial Carcinoma"
"RAD21","C0476089","Endometrial Carcinoma"
"CCL2","C0476089","Endometrial Carcinoma"
"SEMA3F","C0476089","Endometrial Carcinoma"
"SIX1","C0476089","Endometrial Carcinoma"
"SRD5A2","C0476089","Endometrial Carcinoma"
"STAR","C0476089","Endometrial Carcinoma"
"SULT2B1","C0476089","Endometrial Carcinoma"
"ZEB1","C0476089","Endometrial Carcinoma"
"VEGFA","C0476089","Endometrial Carcinoma"
"SEMA3B","C0476089","Endometrial Carcinoma"
"NRIP1","C0476089","Endometrial Carcinoma"
"ARID1A","C0476089","Endometrial Carcinoma"
"AXIN1","C0476089","Endometrial Carcinoma"
"SPOP","C0476089","Endometrial Carcinoma"
"AKR1C3","C0476089","Endometrial Carcinoma"
"TNFSF10","C0476089","Endometrial Carcinoma"
"SOCS3","C0476089","Endometrial Carcinoma"
"ABCC9","C0476089","Endometrial Carcinoma"
"SRSF10","C0476089","Endometrial Carcinoma"
"SUZ12","C0476089","Endometrial Carcinoma"
"MLH3","C0476089","Endometrial Carcinoma"
"RNF43","C0476089","Endometrial Carcinoma"
"FBXW7","C0476089","Endometrial Carcinoma"
"PLXNA3","C0476089","Endometrial Carcinoma"
"CHFR","C0476089","Endometrial Carcinoma"
"AKR1B10","C0476089","Endometrial Carcinoma"
"TSPYL2","C0476089","Endometrial Carcinoma"
"JAZF1","C0476089","Endometrial Carcinoma"
"CASC2","C0476089","Endometrial Carcinoma"
"MIR200C","C0476089","Endometrial Carcinoma"
"EGR2","C0553580","Ewings sarcoma"
"ERG","C0553580","Ewings sarcoma"
"ETV1","C0553580","Ewings sarcoma"
"ETV4","C0553580","Ewings sarcoma"
"EWSR1","C0553580","Ewings sarcoma"
"FLI1","C0553580","Ewings sarcoma"
"STAG2","C0553580","Ewings sarcoma"
"CIZ1","C0553580","Ewings sarcoma"
"AKT1","C0678222","Breast Carcinoma"
"AKT2","C0678222","Breast Carcinoma"
"ATM","C0678222","Breast Carcinoma"
"BARD1","C0678222","Breast Carcinoma"
"CCND1","C0678222","Breast Carcinoma"
"BRCA1","C0678222","Breast Carcinoma"
"BRCA2","C0678222","Breast Carcinoma"
"CASP8","C0678222","Breast Carcinoma"
"CDH1","C0678222","Breast Carcinoma"
"CDKN1B","C0678222","Breast Carcinoma"
"CTNNB1","C0678222","Breast Carcinoma"
"EP300","C0678222","Breast Carcinoma"
"ERBB2","C0678222","Breast Carcinoma"
"ERBB4","C0678222","Breast Carcinoma"
"ESR1","C0678222","Breast Carcinoma"
"FGF3","C0678222","Breast Carcinoma"
"FGF4","C0678222","Breast Carcinoma"
"FGFR1","C0678222","Breast Carcinoma"
"FGFR2","C0678222","Breast Carcinoma"
"FOXA1","C0678222","Breast Carcinoma"
"HRAS","C0678222","Breast Carcinoma"
"KCNH1","C0678222","Breast Carcinoma"
"KRAS","C0678222","Breast Carcinoma"
"KRT8","C0678222","Breast Carcinoma"
"LSP1","C0678222","Breast Carcinoma"
"MDM2","C0678222","Breast Carcinoma"
"MDM4","C0678222","Breast Carcinoma"
"MAP3K1","C0678222","Breast Carcinoma"
"MMP1","C0678222","Breast Carcinoma"
"NOTCH1","C0678222","Breast Carcinoma"
"NOTCH2","C0678222","Breast Carcinoma"
"SLC22A18","C0678222","Breast Carcinoma"
"PDPK1","C0678222","Breast Carcinoma"
"PIK3CA","C0678222","Breast Carcinoma"
"PTEN","C0678222","Breast Carcinoma"
"PTPRD","C0678222","Breast Carcinoma"
"RAD51","C0678222","Breast Carcinoma"
"RAD51C","C0678222","Breast Carcinoma"
"RAD51B","C0678222","Breast Carcinoma"
"RB1","C0678222","Breast Carcinoma"
"TBX3","C0678222","Breast Carcinoma"
"TERT","C0678222","Breast Carcinoma"
"TP53","C0678222","Breast Carcinoma"
"TSG101","C0678222","Breast Carcinoma"
"NRIP1","C0678222","Breast Carcinoma"
"BAP1","C0678222","Breast Carcinoma"
"PPM1D","C0678222","Breast Carcinoma"
"NCOA1","C0678222","Breast Carcinoma"
"PRC1","C0678222","Breast Carcinoma"
"EXO1","C0678222","Breast Carcinoma"
"NCOR1","C0678222","Breast Carcinoma"
"RB1CC1","C0678222","Breast Carcinoma"
"ZC3H11A","C0678222","Breast Carcinoma"
"CHEK2","C0678222","Breast Carcinoma"
"ZNF365","C0678222","Breast Carcinoma"
"PHGDH","C0678222","Breast Carcinoma"
"RNF115","C0678222","Breast Carcinoma"
"TOX3","C0678222","Breast Carcinoma"
"LGR6","C0678222","Breast Carcinoma"
"FTO","C0678222","Breast Carcinoma"
"PALB2","C0678222","Breast Carcinoma"
"BRIP1","C0678222","Breast Carcinoma"
"ZNF366","C0678222","Breast Carcinoma"
"APC","C0699790","Colon Carcinoma"
"BRAF","C0699790","Colon Carcinoma"
"CTNNB1","C0699790","Colon Carcinoma"
"ERBB3","C0699790","Colon Carcinoma"
"MSH6","C0699790","Colon Carcinoma"
"MAX","C0699790","Colon Carcinoma"
"MLH1","C0699790","Colon Carcinoma"
"MSH2","C0699790","Colon Carcinoma"
"COX1","C0699790","Colon Carcinoma"
"MUTYH","C0699790","Colon Carcinoma"
"PDGFRL","C0699790","Colon Carcinoma"
"PIK3CA","C0699790","Colon Carcinoma"
"PMS2","C0699790","Colon Carcinoma"
"PPARG","C0699790","Colon Carcinoma"
"PTPN12","C0699790","Colon Carcinoma"
"PTPRJ","C0699790","Colon Carcinoma"
"SRC","C0699790","Colon Carcinoma"
"TGFBR2","C0699790","Colon Carcinoma"
"RAD54B","C0699790","Colon Carcinoma"
"APC","C0699791","Stomach Carcinoma"
"ATM","C0699791","Stomach Carcinoma"
"ATR","C0699791","Stomach Carcinoma"
"BRAF","C0699791","Stomach Carcinoma"
"CASP10","C0699791","Stomach Carcinoma"
"CDH1","C0699791","Stomach Carcinoma"
"KLF6","C0699791","Stomach Carcinoma"
"ERBB2","C0699791","Stomach Carcinoma"
"ERBB3","C0699791","Stomach Carcinoma"
"FGFR2","C0699791","Stomach Carcinoma"
"IRF1","C0699791","Stomach Carcinoma"
"KRAS","C0699791","Stomach Carcinoma"
"MET","C0699791","Stomach Carcinoma"
"MUTYH","C0699791","Stomach Carcinoma"
"PIK3CA","C0699791","Stomach Carcinoma"
"POLE","C0699791","Stomach Carcinoma"
"STK11","C0699791","Stomach Carcinoma"
"TFF1","C0699791","Stomach Carcinoma"
"AXIN2","C0699791","Stomach Carcinoma"
"UBR5","C0699791","Stomach Carcinoma"
"TCHP","C0699791","Stomach Carcinoma"
"ATM","C0699885","Carcinoma of bladder"
"EPHA4","C0699885","Carcinoma of bladder"
"ERBB3","C0699885","Carcinoma of bladder"
"ERCC2","C0699885","Carcinoma of bladder"
"FANCC","C0699885","Carcinoma of bladder"
"FGFR3","C0699885","Carcinoma of bladder"
"MTOR","C0699885","Carcinoma of bladder"
